"","Date_reported","Country_code","Country","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths","stay_home_requirements","New_infectious","lag_infectious","stay_home_diff_07","stay_home_diff_05","stay_home_diff_03","lag_stay_home","lag_stay_home_diff_07","lag_stay_home_diff_05","lag_stay_home_diff_03","lag_stay_home_diff_01","New_infec_07ma","lag_infec_07ma","New_infec_05ma","lag_infec_05ma","New_infec_03ma","lag_infec_03ma","delta_infectious","delta_infec_07ma","delta_infec_05ma","delta_infec_03ma"
"148",2020-10-26,"IT","Italy","Europe",21273,525782,128,37338,"2",9568,111541,"2","2","0","0","0","0","0","0",9038.42857142857,111507.714285714,9241,111262.4,8651,110908.333333333,8.57801167283779,8.105653164291,8.30559110714851,7.80013524682546
"149",2020-10-27,"IT","Italy","Europe",17007,542789,141,37479,"2",7670,119211,"2","2","0","0","0","0","0","0",9535,121042.714285714,9372,120634.4,9452,120360.333333333,6.43397001954518,7.87738448882862,7.76892826590094,7.85308559575275
"150",2020-10-28,"IT","Italy","Europe",21989,564778,221,37700,"2",11118,130329,"2","0","0","0","0","0","0","0",9935.28571428571,130978,9779.2,130413.6,9525.66666666667,129886,8.53071841263264,7.58546146244844,7.49860444002773,7.33386713476946
"151",2020-10-29,"IT","Italy","Europe",24988,589766,205,37905,"2",9789,140118,"2","0","0","0","0","0","0","0",10421.1428571429,141399.142857143,10252.8,140666.4,10552.6666666667,140438.666666667,6.98625444268402,7.37001840787073,7.2887341966525,7.5140749461212
"152",2020-10-30,"IT","Italy","Europe",26829,616595,217,38122,"2",10751,150869,"0","0","0","0","0","0","0","0",10287.4285714286,151686.571428571,11142,151808.4,10825.3333333333,151264,7.1260497517714,6.7820298623289,7.33951480945718,7.156582751569
"153",2020-10-31,"IT","Italy","Europe",31079,647674,199,38321,"2",11936,162805,"0","0","0","0","0","0","0","0",9941.14285714286,161627.714285714,10644.8,162453.2,11601,162865,7.33147016369276,6.1506424817526,6.55253328343178,7.12307739538882
"154",2020-11-01,"IT","Italy","Europe",31756,679430,297,38618,"2",12116,174921,"0","0","0","0","0","0","0","0",9246,170873.714285714,9736.2,172189.4,10894.6666666667,173759.666666667,6.92655541644514,5.41101364750576,5.65435502998443,6.26996291813021
"155",2020-11-02,"IT","Italy","Europe",29905,709335,208,38826,"2",8632,183553,"0","0","0","0","0","0","0","0",8641.85714285714,179515.571428571,8836.4,181025.8,8664.66666666667,182424.333333333,4.70272891208534,4.81398748536737,4.88129316373688,4.7497318522931
"156",2020-11-03,"IT","Italy","Europe",22253,731588,233,39059,"2",5246,188799,"0","0","0","0","0","0","0","0",8202.14285714286,187717.714285714,7561.2,188587,6710,189134.333333333,2.7786164121632,4.369402689753,4.00939619379915,3.54774296223319
"157",2020-11-04,"IT","Italy","Europe",28241,759829,353,39412,"2",6252,195051,"0","0","0","0","0","0","0","0",7457.42857142857,195175.142857143,6672.6,195259.6,5686,194820.333333333,3.20531553286064,3.82089054080364,3.41729676799502,2.91858652673147
"158",2020-11-05,"IT","Italy","Europe",30548,790377,352,39764,"2",5560,200611,"0","0","0","0","0","0","0","0",6877,202052.142857143,6290.8,201550.4,6495,201315.333333333,2.77153296678647,3.40357687018556,3.1212044233105,3.22628181989781
"159",2020-11-06,"IT","Italy","Europe",34502,824879,428,40192,"2",7673,208284,"0","0","0","2","2","2","2","2",6030.85714285714,208083,6852.2,208402.6,6652,207967.333333333,3.68391235044459,2.89829401866426,3.28796281812223,3.19857926405108
"160",2020-11-07,"IT","Italy","Europe",37802,862681,446,40638,"2",6723,215007,"0","0","0","2","2","2","2","0",5712.28571428571,213795.285714286,6143.6,214546.2,7483,215450.333333333,3.12687493895548,2.67184830348391,2.86353242331955,3.4731902634946
"161",2020-11-08,"IT","Italy","Europe",39809,902490,425,41063,"2",8053,223060,"0","0","0","2","2","2","2","0",5797.57142857143,219592.857142857,5634.8,220181,5828.33333333333,221278.666666667,3.61023939747153,2.64014572422991,2.55916723059665,2.63393368241554
"162",2020-11-09,"IT","Italy","Europe",32614,935104,331,41394,"2",2709,225769,"0","0","0","2","2","2","0","0",5348,224940.857142857,5470,225651,4592.66666666667,225871.333333333,1.19989901182182,2.37751383538276,2.42409738933131,2.03331100006789
"163",2020-11-10,"IT","Italy","Europe",25269,960373,356,41750,"2",3016,228785,"0","0","0","2","2","2","0","0",4748.28571428571,229689.142857143,4608,230259,4191.33333333333,230062.666666667,1.31826824311034,2.06726606892297,2.00122470782901,1.82182245996743
"164",2020-11-11,"IT","Italy","Europe",35090,995463,580,42330,"2",6849,235634,"0","0","0","2","2","0","0","0",4230.71428571429,233919.857142857,3692.4,233951.4,4092.66666666667,234155.333333333,2.9066263781967,1.80861699275515,1.57827651384005,1.74784260021126
"165",2020-11-12,"IT","Italy","Europe",32961,1028424,623,42953,"2",2413,238047,"0","0","0","2","2","0","0","0",2714.57142857143,236634.428571429,3770.6,237722,4245.66666666667,238401,1.01366536860368,1.1471582748797,1.58613843060381,1.78089297723863
"166",2020-11-13,"IT","Italy","Europe",37977,1066401,636,43589,"2",3475,241522,"0","0","0","2","0","0","0","0",2522.28571428571,239156.714285714,2655.4,240377.4,2996,241397,1.43879232533682,1.05465812315535,1.10467955806161,1.24110904443717
"167",2020-11-14,"IT","Italy","Europe",40902,1107303,550,44139,"2",3100,244622,"0","0","0","2","0","0","0","0",2389,241545.714285714,1558.2,241935.6,1338.33333333333,242735.333333333,1.26726132563711,0.989046734720431,0.644055690853268,0.551354973729961
"168",2020-11-15,"IT","Italy","Europe",37249,1144552,544,44683,"2",-2560,242062,"0","0","0","2","0","0","0","0",996.428571428571,242542.142857143,1492.2,243427.8,634.333333333333,243369.666666667,-1.05758028934736,0.410826984412135,0.612994900335952,0.260646013129546
"169",2020-11-16,"IT","Italy","Europe",33977,1178529,546,45229,"2",1363,243425,"0","0","0","2","0","0","0","0",840.142857142857,243382.285714286,217.4,243645.2,295.333333333333,243665,0.559926055253158,0.345194743601483,0.0892281070999962,0.121204659402595
"170",2020-11-17,"IT","Italy","Europe",27352,1205881,504,45733,"2",2083,245508,"0","0","0","2","0","0","0","0",86.4285714285714,243468.714285714,-138.8,243506.4,182.333333333333,243847.333333333,0.848444857194063,0.0354988408601633,-0.0570005552215465,0.0747735605064371
"171",2020-11-18,"IT","Italy","Europe",32191,1238072,731,46464,"2",-2899,242609,"0","0","0","2","0","0","0","0",-879.714285714286,242589,13,243519.4,167.666666666667,244015,-1.19492681640005,-0.362635686578652,0.00533838371809392,0.068711622919356
"172",2020-11-19,"IT","Italy","Europe",34280,1272352,753,47217,"2",1319,243928,"0","0","0","2","0","0","0","0",-869,241720,-992.2,242527.2,-1127,242888,0.540733331146896,-0.359506867449942,-0.409108751513232,-0.463999868252034
"173",2020-11-20,"IT","Italy","Europe",36176,1308528,653,47870,"2",-1801,242127,"0","0","0","2","0","0","0","0",-1869.42857142857,239850.571428571,-1905.8,240621.4,-1381.66666666667,241506.333333333,-0.743824521841843,-0.779413849337147,-0.792032628851798,-0.572103699143846
